fx,fy,fz,x,y,,,,,,,,,,
-0.634278161,-1.59310381,2.51373145,15,13,,,,,,,,,,
4.035351734,-0.552039295,2.065724111,16,13,,,,,,,,,,
0.402768635,-4.000405838,4.33373102,17,13,,,,,,,,,,
0.688267724,4.330733956,0.857128394,1,7,,,,,,,,,,
-0.249313789,1.79290735,2.907693466,2,7,,,,,,,,,,
2.059636088,-5.253914177,1.507391156,3,7,,,,,,,,,,
1.554130863,2.098019774,0.266557772,4,7,,,,,,,,,,
-2.283542081,-1.007998001,2.189720692,5,7,,,,,,,,,,
-0.397981254,-3.588329926,5.08578531,6,7,,,,,,,,,,
4.417067735,1.059672641,3.908967203,7,7,,,,,,,,,,
-3.439595414,-2.22684539,3.027014401,8,7,,,,,,,,,,
-0.066616611,1.795944887,2.476401461,9,7,,,,,,,,,,
-4.762093517,3.471591085,4.509789911,10,7,,,,,,,,,,
-1.559390214,-1.163165818,0.963102975,11,7,,,,,,,,,,
-0.119202175,-2.81822015,1.269076697,12,7,,,,,,,,,,
0.866041466,4.141364558,2.472521743,13,7,,,,,,,,,,
4.341229948,-4.157631584,3.620379298,14,7,,,,,,,,,,
3.790327491,3.91602318,3.793234019,15,7,,,,,,,,,,
-2.330866678,1.095636567,2.925007177,16,7,,,,,,,,,,
2.350739926,4.026769626,2.911487095,17,7,,,,,,,,,,
4.30723902,-1.812717469,1.478136693,1,8,,,,,,,,,,
-2.976881291,-0.994161601,4.263832282,2,8,,,,,,,,,,
0.380351684,4.537499508,4.64654272,3,8,,,,,,,,,,
1.757893556,-2.012761184,0.842507916,4,8,,,,,,,,,,
2.729800936,-2.271644241,1.287178943,5,8,,,,,,,,,,
3.600856734,-0.916215073,4.311111838,6,8,,,,,,,,,,
2.358151674,3.30618655,1.347962783,7,8,,,,,,,,,,
-2.067215919,5.115276823,1.270394996,8,8,,,,,,,,,,
-2.091672999,0.822714276,1.794035213,9,8,,,,,,,,,,
-3.25732567,1.359849032,2.420047257,10,8,,,,,,,,,,
3.617163386,-1.634334888,2.159065413,11,8,,,,,,,,,,
1.752179206,-1.541891073,0.80212293,12,8,,,,,,,,,,
3.431131341,-0.804819496,0.45878417,13,8,,,,,,,,,,
-2.505552344,-3.884032434,2.746212871,14,8,,,,,,,,,,
-4.538436353,1.557033943,2.582704832,15,8,,,,,,,,,,
-4.360215752,-1.736885444,1.615139537,16,8,,,,,,,,,,
-4.067643592,-4.49457605,4.537779057,17,8,,,,,,,,,,
-1.016295598,-4.4727455,4.593986438,1,9,,,,,,,,,,
4.586295592,-0.319198737,1.171169889,2,9,,,,,,,,,,
-0.639882509,-3.400349855,3.913889488,3,9,,,,,,,,,,
-2.773192923,2.552909078,2.212428536,4,9,,,,,,,,,,
2.091157858,-4.058031694,3.683140125,5,9,,,,,,,,,,
-1.624481434,-2.134886095,2.55047642,6,9,,,,,,,,,,
-2.570116757,4.339642251,3.398441927,7,9,,,,,,,,,,
1.546833703,-3.224740517,3.133858443,8,9,,,,,,,,,,
-3.269994885,0.647044748,3.864737886,9,9,,,,,,,,,,
2.48288652,2.18797835,2.352964965,10,9,,,,,,,,,,
2.842653449,3.450512746,3.57809402,11,9,,,,,,,,,,
4.765694202,4.261152988,1.966586603,12,9,,,,,,,,,,
-2.181703754,-2.889127907,2.649793692,13,9,,,,,,,,,,
4.527603542,0.623898192,4.264120715,14,9,,,,,,,,,,
3.73653833,0.658232476,0.07166188,15,9,,,,,,,,,,
-1.294464253,1.485556265,1.717347262,16,9,,,,,,,,,,
1.659388969,-1.326003671,4.701802165,17,9,,,,,,,,,,
2.633849444,3.580181696,1.879295909,1,10,,,,,,,,,,
-3.493752345,-4.122990734,0.938749153,2,10,,,,,,,,,,
-0.016994492,2.428239632,2.730120064,3,10,,,,,,,,,,
-2.966788027,1.953837629,1.992054452,4,10,,,,,,,,,,
-1.088844937,-4.045278282,0.776019716,5,10,,,,,,,,,,
0.165864159,-4.180043396,2.026334836,6,10,,,,,,,,,,
-0.208466034,-2.427340765,4.404895243,7,10,,,,,,,,,,
-4.670438632,-1.408405741,2.744428013,8,10,,,,,,,,,,
-3.851295029,-0.939364075,3.305416277,9,10,,,,,,,,,,
-4.758877133,-0.020398147,0.217060893,10,10,,,,,,,,,,
-3.19908848,2.819009202,2.327934786,11,10,,,,,,,,,,
1.307049309,4.604819453,4.935458978,12,10,,,,,,,,,,
-0.473026157,0.105051949,0.788103275,13,10,,,,,,,,,,
-0.715426735,4.067059149,4.240355787,14,10,,,,,,,,,,
-3.988033486,3.602621732,3.739433584,15,10,,,,,,,,,,
-2.315082997,2.893488528,1.959474675,16,10,,,,,,,,,,
5.03270166,0.423680743,3.627924118,17,10,,,,,,,,,,
1.251782915,-0.952000699,2.461380247,1,11,,,,,,,,,,
3.918589655,-0.203542984,4.024171879,2,11,,,,,,,,,,
-4.296961351,-4.948375173,3.255868112,3,11,,,,,,,,,,
-0.02965524,-1.18568686,3.438301348,4,11,,,,,,,,,,
-4.497676978,-4.830259168,5.02011869,5,11,,,,,,,,,,
4.620635658,4.189843636,0.477915688,6,11,,,,,,,,,,
3.174896614,3.789664968,2.236777298,7,11,,,,,,,,,,
0.067533848,1.750539935,3.859301352,8,11,,,,,,,,,,
-2.262931887,-1.751303057,1.297867063,9,11,,,,,,,,,,
-3.498804652,0.954106105,2.864784371,10,11,,,,,,,,,,
-1.182221336,1.042747287,1.63855742,11,11,,,,,,,,,,
1.150029861,1.26139537,1.200023462,12,11,,,,,,,,,,
-1.265908398,-1.889488704,1.342679767,13,11,,,,,,,,,,
1.901193749,-3.983269686,4.687393784,14,11,,,,,,,,,,
-1.270784443,1.13162934,1.540850405,15,11,,,,,,,,,,
-0.411135996,-2.45202298,1.245043604,16,11,,,,,,,,,,
-2.470680217,-0.738019614,0.824513405,17,11,,,,,,,,,,
3.352866852,5.133290068,1.651612777,1,12,,,,,,,,,,
0.231675815,2.262869334,3.692668103,2,12,,,,,,,,,,
-0.527256971,1.91141809,1.026514677,3,12,,,,,,,,,,
-1.013997984,-1.059715404,0.583221532,4,12,,,,,,,,,,
-3.858091401,4.45819602,4.87308717,5,12,,,,,,,,,,
-2.769577952,-3.175097017,4.121115994,6,12,,,,,,,,,,
2.201885536,2.542725191,0.432284048,7,12,,,,,,,,,,
3.994993631,0.556608104,4.521369071,8,12,,,,,,,,,,
1.201661159,-1.164815064,0.490763746,9,12,,,,,,,,,,
4.660583128,-2.318063264,1.668225583,10,12,,,,,,,,,,
-0.172488739,3.815516944,4.081610395,11,12,,,,,,,,,,
0.364020114,1.336276438,1.247044485,12,12,,,,,,,,,,
-3.794716315,1.692105842,3.762371115,13,12,,,,,,,,,,
-1.030677219,2.211355064,4.633174142,14,12,,,,,,,,,,
-2.237742223,3.372177238,0.698182172,15,12,,,,,,,,,,
-1.271167818,2.622640742,1.793948889,16,12,,,,,,,,,,
2.564012398,-2.4306758,3.818408834,17,12,,,,,,,,,,
0.942751012,-0.037050661,1.486347278,1,13,,,,,,,,,,
-0.663120696,-0.146760633,1.706927779,2,13,,,,,,,,,,
1.384332135,-5.185457302,3.52366141,3,13,,,,,,,,,,
4.467451618,1.667260918,2.850425153,4,13,,,,,,,,,,
-1.692689461,1.107344752,3.619114354,5,13,,,,,,,,,,
-1.416105362,0.98464444,2.867090241,6,13,,,,,,,,,,
2.095603573,2.327018382,0.516864762,7,13,,,,,,,,,,
3.657055553,3.662352117,4.161795827,8,13,,,,,,,,,,
-3.002252249,5.188341852,1.660936971,9,13,,,,,,,,,,
-2.608467404,-3.03547807,3.674151517,10,13,,,,,,,,,,
5.002162192,3.344807113,2.591109883,11,13,,,,,,,,,,
2.481613015,3.546860203,4.301830132,12,13,,,,,,,,,,
3.379281682,-0.945287311,1.572275772,13,13,,,,,,,,,,
-1.646114372,-4.866982923,0.689873771,14,13,,,,,,,,,,
0.277235465,2.874271463,4.132404215,15,13,,,,,,,,,,
3.076813229,1.562660703,4.292712876,16,13,,,,,,,,,,
-3.234144936,-1.844823957,2.693222816,17,13,,,,,,,,,,
-4.13516286,1.634179021,4.802505782,1,7,,,,,,,,,,
-0.539540441,2.798665336,3.697110313,2,7,,,,,,,,,,
2.547185695,-4.047796393,4.791362871,3,7,,,,,,,,,,
-2.985347146,1.245260203,0.314605996,4,7,,,,,,,,,,
0.743494759,2.609564253,2.623422691,5,7,,,,,,,,,,
4.102515082,3.61682769,0.005558282,6,7,,,,,,,,,,
-4.657121014,3.971326875,3.097082147,7,7,,,,,,,,,,
-0.995923888,0.748341154,2.365571189,8,7,,,,,,,,,,
-1.024453887,-0.549783476,1.933447417,9,7,,,,,,,,,,
-2.748183223,3.832527412,1.624706074,10,7,,,,,,,,,,
2.032896409,0.792329474,0.827177117,11,7,,,,,,,,,,
3.38287758,4.496844999,1.26411677,12,7,,,,,,,,,,
-3.875969783,1.965233921,5.164563118,13,7,,,,,,,,,,
4.10396729,3.669246103,1.994260126,14,7,,,,,,,,,,
4.73770286,2.940845987,0.403734448,15,7,,,,,,,,,,
2.92160078,-1.204291541,1.141301978,16,7,,,,,,,,,,
-1.326082067,-1.82279035,2.219257922,17,7,,,,,,,,,,
4.499936987,3.013405578,1.600801407,1,8,,,,,,,,,,
0.656449418,2.15611682,2.956144206,2,8,,,,,,,,,,
-1.765711281,1.788152257,1.294578125,3,8,,,,,,,,,,
-3.50678296,4.889433692,4.767772683,4,8,,,,,,,,,,
1.306285961,3.451538194,0.16781854,5,8,,,,,,,,,,
-0.993319131,-3.263699174,4.092982644,6,8,,,,,,,,,,
4.572733277,-3.564783087,2.299655948,7,8,,,,,,,,,,
3.35641224,5.059938852,5.092948184,8,8,,,,,,,,,,
2.544134888,3.042701401,0.889706587,9,8,,,,,,,,,,
3.416278045,2.501382806,3.159772015,10,8,,,,,,,,,,
-1.44652286,2.063557472,1.763365861,11,8,,,,,,,,,,
3.623605516,5.118229437,3.152003459,12,8,,,,,,,,,,
-4.219630274,2.185252024,1.291799927,13,8,,,,,,,,,,
-4.005099037,-1.313749405,3.069383197,14,8,,,,,,,,,,
3.930293113,-4.281133108,3.358516457,15,8,,,,,,,,,,
3.733171032,-3.578967175,3.725593916,16,8,,,,,,,,,,
0.870618649,2.964780585,1.404089317,17,8,,,,,,,,,,
0.313050829,2.222418854,2.964192617,1,9,,,,,,,,,,
-2.980962634,2.335481505,4.406300207,2,9,,,,,,,,,,
-0.031065003,1.664791829,1.06331794,3,9,,,,,,,,,,
0.047165083,-0.174655285,5.254330895,4,9,,,,,,,,,,
2.213592086,-3.588070977,0.357067953,5,9,,,,,,,,,,
0.002855538,-3.685444633,0.690896642,6,9,,,,,,,,,,
2.579170418,-0.347571591,1.932544954,7,9,,,,,,,,,,
0.217706875,3.370184713,3.806509531,8,9,,,,,,,,,,
-0.906982877,1.726490158,4.807497805,9,9,,,,,,,,,,
-2.787569998,1.630857199,1.120301007,10,9,,,,,,,,,,
-4.574092342,2.924596502,2.0847587,11,9,,,,,,,,,,
0.044449663,-3.019553263,3.095408874,12,9,,,,,,,,,,
-0.004207566,-1.848283602,2.919548977,13,9,,,,,,,,,,
-3.263249756,4.29365371,1.109790649,14,9,,,,,,,,,,
2.707221844,4.815103535,1.542011764,15,9,,,,,,,,,,
-3.645824329,-0.137773736,3.823149411,16,9,,,,,,,,,,
-3.609116855,-4.559993046,1.483556356,17,9,,,,,,,,,,
-4.053693216,0.147993276,2.95143093,1,10,,,,,,,,,,
1.312791197,-3.45260641,4.853325489,2,10,,,,,,,,,,
2.583985043,1.278236149,4.943087472,3,10,,,,,,,,,,
-0.197470413,3.042919405,2.288890306,4,10,,,,,,,,,,
1.656839677,-2.627718465,2.73654002,5,10,,,,,,,,,,
2.085128719,-5.164793106,4.766998879,6,10,,,,,,,,,,
-1.135317571,3.612567859,4.94882456,7,10,,,,,,,,,,
3.12302035,0.541312914,4.433899834,8,10,,,,,,,,,,
-4.46144814,0.046344159,3.398272423,9,10,,,,,,,,,,
-2.793534089,-0.812977786,3.957657974,10,10,,,,,,,,,,
0.966716376,4.907544498,0.636930315,11,10,,,,,,,,,,
4.117522377,-5.014784633,1.337324293,12,10,,,,,,,,,,
1.010048732,-1.668385698,5.013714531,13,10,,,,,,,,,,
1.352674359,-0.155305003,2.153343626,14,10,,,,,,,,,,
-2.146222323,-5.275788591,-0.077928338,15,10,,,,,,,,,,
1.008970509,0.53680107,4.85670933,16,10,,,,,,,,,,
-3.167217903,-4.222947775,4.558879287,17,10,,,,,,,,,,
-2.223033543,3.941563138,1.284698667,1,11,,,,,,,,,,
1.069474843,1.158835472,2.547893657,2,11,,,,,,,,,,
1.712403291,-3.593325682,1.271687562,3,11,,,,,,,,,,
-2.990065802,2.018173212,3.20073958,4,11,,,,,,,,,,
-0.417956021,3.462278994,0.335773865,5,11,,,,,,,,,,
1.066477346,-0.443494983,2.887054863,6,11,,,,,,,,,,
4.553968025,-2.151307422,0.99891575,7,11,,,,,,,,,,
1.098314011,4.321733852,0.000634669,8,11,,,,,,,,,,
2.546991646,0.746015133,2.75906882,9,11,,,,,,,,,,
-4.535819252,-4.142033365,1.957601298,10,11,,,,,,,,,,
-2.343033645,4.395105577,5.227892925,11,11,,,,,,,,,,
-1.680424602,-1.592171955,1.499521212,12,11,,,,,,,,,,
2.86614923,0.595693438,1.353095945,13,11,,,,,,,,,,
4.748184289,0.883890127,3.443587014,14,11,,,,,,,,,,
4.908226592,-1.755816322,1.267029558,15,11,,,,,,,,,,
5.051315432,0.176083809,0.334063187,16,11,,,,,,,,,,
3.18506137,0.079489225,3.991845385,17,11,,,,,,,,,,
-4.127212443,2.041777891,2.28091256,1,12,,,,,,,,,,
3.820951851,-0.925085006,3.610338148,2,12,,,,,,,,,,
4.20284421,-1.124252671,3.544568608,3,12,,,,,,,,,,
-3.589502183,0.031638658,0.969978815,4,12,,,,,,,,,,
1.899506747,1.810792935,2.483344018,5,12,,,,,,,,,,
3.942102542,0.959887042,4.014669594,6,12,,,,,,,,,,
-2.584397124,2.463914949,5.187940598,7,12,,,,,,,,,,
0.863524971,4.77960601,4.623356697,8,12,,,,,,,,,,
-4.288573999,0.572324227,1.995797728,9,12,,,,,,,,,,
2.737210357,-1.155694672,4.313567408,10,12,,,,,,,,,,
-3.127882698,-1.374412872,0.436941968,11,12,,,,,,,,,,
-0.407890574,-2.802369301,0.563893065,12,12,,,,,,,,,,
-1.7923224,-4.094287334,2.934913116,13,12,,,,,,,,,,
-4.314844394,3.935744938,0.006195438,14,12,,,,,,,,,,
-1.894197075,2.520008881,0.329564036,15,12,,,,,,,,,,
-4.466398271,0.299843394,4.790686048,16,12,,,,,,,,,,
-3.634300638,3.960888099,2.418665589,17,12,,,,,,,,,,
4.505747731,-2.876988978,2.475249977,1,13,,,,,,,,,,
-0.143564826,3.034463529,5.032223449,2,13,,,,,,,,,,
0.116166077,2.904753098,1.419708541,3,13,,,,,,,,,,
4.272992314,-3.503135493,1.906144488,4,13,,,,,,,,,,
-1.380543712,1.495365322,1.4655301,5,13,,,,,,,,,,
2.337128729,1.859987919,2.849422504,6,13,,,,,,,,,,
0.417460004,-4.698015609,2.069841619,7,13,,,,,,,,,,
4.853405377,2.978788597,3.133537737,8,13,,,,,,,,,,
-0.936490124,-0.732911731,0.403127707,9,13,,,,,,,,,,
3.668596094,1.948854595,4.591236651,10,13,,,,,,,,,,
4.05257398,1.088135601,4.067932854,11,13,,,,,,,,,,
-3.018845408,4.064886451,0.868162525,12,13,,,,,,,,,,
-2.654029127,-0.610267796,0.799359763,13,13,,,,,,,,,,
-2.734857093,1.622474081,1.670662091,14,13,,,,,,,,,,
0.805824182,3.005807348,3.997799115,15,13,,,,,,,,,,
3.146447667,-4.824900523,3.26135077,16,13,,,,,,,,,,
-0.97504337,-1.399161203,2.239733798,17,13,,,,,,,,,,
4.367647515,-1.969490059,1.116054111,1,14,,,,,,,,,,
3.713054211,-0.447978352,0.549814355,2,14,,,,,,,,,,
3.488331567,-1.745250274,2.956026784,3,14,,,,,,,,,,
0.302342404,-4.988780216,4.438679687,4,14,,,,,,,,,,
-1.943789493,3.135780645,0.662533106,5,14,,,,,,,,,,
-5.089064192,1.590057209,2.092357877,6,14,,,,,,,,,,
3.424699868,2.575601876,4.732669942,7,14,,,,,,,,,,
4.164695557,-1.979777829,4.494864941,8,14,,,,,,,,,,
3.107864539,-3.844986845,4.495616446,9,14,,,,,,,,,,
-4.189047737,2.772950602,2.863612025,10,14,,,,,,,,,,
0.702989604,3.774883108,4.203056301,11,14,,,,,,,,,,
0.073111114,-4.607926479,3.560311621,12,14,,,,,,,,,,
-1.52972435,2.767658311,0.558876317,13,14,,,,,,,,,,
-0.615970886,2.796289204,0.258447181,14,14,,,,,,,,,,
3.467167975,2.096985509,3.795361561,15,14,,,,,,,,,,
-2.176825849,-2.858683587,0.333214018,16,14,,,,,,,,,,
-3.904714798,4.462220113,2.705150384,17,14,,,,,,,,,,
-0.494199672,3.700970705,3.151699628,1,15,,,,,,,,,,
1.858478938,-0.320042411,1.712416242,2,15,,,,,,,,,,
2.628450103,-4.718329545,4.694814581,3,15,,,,,,,,,,
1.223502711,2.615964584,3.608784774,4,15,,,,,,,,,,
0.495065568,-1.271124878,3.336905695,5,15,,,,,,,,,,
-2.400801069,-0.008855304,1.844318701,6,15,,,,,,,,,,
-4.591595893,4.444497681,3.7463048,7,15,,,,,,,,,,
1.552629973,3.834981168,0.68019854,8,15,,,,,,,,,,
3.919786798,-1.254773381,0.19214113,9,15,,,,,,,,,,
2.582123596,3.871557478,1.746664868,10,15,,,,,,,,,,
1.266776028,4.269870485,0.673216993,11,15,,,,,,,,,,
-1.999544644,0.44162501,3.444976934,12,15,,,,,,,,,,
3.364379073,-3.354539485,3.079269651,13,15,,,,,,,,,,
-3.15913913,0.75428495,2.603809252,14,15,,,,,,,,,,
5.18416461,3.169703688,4.749913406,15,15,,,,,,,,,,
-0.312950692,0.661832071,4.242734841,16,15,,,,,,,,,,
2.148120733,0.101168098,1.096485783,17,15,,,,,,,,,,
4.764041778,-0.886609754,4.33609821,1,16,,,,,,,,,,
0.992053233,2.718902021,4.068606908,2,16,,,,,,,,,,
4.294158357,-4.674262626,2.94477732,3,16,,,,,,,,,,
-0.845737017,-0.247068682,0.384779798,4,16,,,,,,,,,,
-1.781154203,-1.991862451,1.064042175,5,16,,,,,,,,,,
0.688241554,1.308049221,3.257378332,6,16,,,,,,,,,,
-2.062301601,1.827101991,1.437140575,7,16,,,,,,,,,,
2.963507954,-2.223501618,3.178328786,8,16,,,,,,,,,,
3.248902269,4.299563727,2.386022971,9,16,,,,,,,,,,
-0.430522079,1.854183736,3.251366933,10,16,,,,,,,,,,
1.695657697,4.015569563,2.577289333,11,16,,,,,,,,,,
-0.057678299,4.412879724,1.341160623,12,16,,,,,,,,,,
2.123320629,-3.545171539,1.987073064,13,16,,,,,,,,,,
3.310345979,-1.085002199,1.423353378,14,16,,,,,,,,,,
2.679888136,-2.689924105,1.323323375,15,16,,,,,,,,,,
-2.011229453,2.460833376,2.199968135,16,16,,,,,,,,,,
-1.71618961,1.659701698,1.025987295,17,16,,,,,,,,,,
-4.478024115,-0.026997189,2.176803085,1,17,,,,,,,,,,
-2.194976536,-0.509178867,5.212625389,2,17,,,,,,,,,,
-0.408440423,-0.050146805,0.973265106,3,17,,,,,,,,,,
4.438626485,3.602422828,2.80511654,4,17,,,,,,,,,,
1.75817575,-3.775726238,4.026689025,5,17,,,,,,,,,,
-3.261665358,3.004054716,2.232289874,6,17,,,,,,,,,,
-4.182020871,0.249545242,1.208491849,7,17,,,,,,,,,,
-2.921780312,1.701623179,2.452239303,8,17,,,,,,,,,,
-3.988900797,-2.51268436,1.291763742,9,17,,,,,,,,,,
4.317255855,-2.364891032,0.820331042,10,17,,,,,,,,,,
-1.284894418,4.400514359,2.34607633,11,17,,,,,,,,,,
-0.387383892,-2.806775563,2.768801419,12,17,,,,,,,,,,
-4.821083104,-1.085867713,1.052531517,13,17,,,,,,,,,,
1.039028032,4.743032359,4.855858201,14,17,,,,,,,,,,
4.048080274,-1.911503106,4.941685109,15,17,,,,,,,,,,
-3.184389763,0.656711179,4.823303225,16,17,,,,,,,,,,
-3.326575281,1.174456472,0.299701095,17,17,,,,,,,,,,
-0.383789455,1.090340544,1.11009043,1,18,,,,,,,,,,
1.757722085,4.062620714,-0.116331473,2,18,,,,,,,,,,
-0.415884652,3.977357057,4.370309758,3,18,,,,,,,,,,
4.406579553,1.715329144,1.304456588,4,18,,,,,,,,,,
-1.592380207,-1.013035357,4.081980871,5,18,,,,,,,,,,
-2.172497539,0.168418411,0.284863712,6,18,,,,,,,,,,
4.567781641,-4.390659863,1.473364675,7,18,,,,,,,,,,
-1.13455843,-0.436829895,2.39615027,8,18,,,,,,,,,,
-3.745907774,-4.832644188,4.253584111,9,18,,,,,,,,,,
-0.020498818,4.034504315,4.042732367,10,18,,,,,,,,,,
1.740863704,4.507105379,1.391936472,11,18,,,,,,,,,,
3.509359867,-3.849000372,1.03483588,12,18,,,,,,,,,,
1.222823858,3.464961137,2.112800395,13,18,,,,,,,,,,
1.110827289,3.913248768,1.258327074,14,18,,,,,,,,,,
4.782172089,2.602643151,2.012900045,15,18,,,,,,,,,,
-0.398898248,3.206913624,4.969426637,16,18,,,,,,,,,,
-1.694539638,2.243172157,2.461118193,17,18,,,,,,,,,,
-2.949032432,0.68330187,1.099028902,1,19,,,,,,,,,,
-1.538143461,-2.887279051,-0.160368381,2,19,,,,,,,,,,
-3.499987342,-2.698862708,4.006289294,3,19,,,,,,,,,,
-4.095233368,4.292901767,4.075100594,4,19,,,,,,,,,,
0.032100349,-0.379047778,2.997384615,5,19,,,,,,,,,,
-1.291934412,0.138498896,0.782540501,6,19,,,,,,,,,,
3.185065766,0.747628861,0.996789016,7,19,,,,,,,,,,
2.293055013,2.203119449,0.764640423,8,19,,,,,,,,,,
4.162657086,0.762479861,4.193683514,9,19,,,,,,,,,,
1.656723146,0.542609176,3.247184437,10,19,,,,,,,,,,
-4.444973236,-3.676056334,3.813817228,11,19,,,,,,,,,,
-0.23298713,-4.4776947,0.672869528,12,19,,,,,,,,,,
4.285723883,4.228007378,4.778203118,13,19,,,,,,,,,,
-1.286775327,-4.93801321,0.512278608,14,19,,,,,,,,,,
2.722833778,3.738652091,0.389653312,15,19,,,,,,,,,,
4.223431021,1.658561922,3.803390588,16,19,,,,,,,,,,
0.910696294,4.004750124,0.914509718,17,19,,,,,,,,,,
2.220213141,1.285741203,0.510246288,1,20,,,,,,,,,,
-1.026873879,-0.62137837,2.606740735,2,20,,,,,,,,,,
-0.272975859,1.595634075,0.206036676,3,20,,,,,,,,,,
0.168065263,-0.030739004,1.211195287,4,20,,,,,,,,,,
0.272045909,2.054542906,0.73598605,5,20,,,,,,,,,,
3.668238026,2.752153401,3.803127917,6,20,,,,,,,,,,
1.127270041,4.998216026,1.145370557,7,20,,,,,,,,,,
-0.497126025,-4.850689889,4.855310569,8,20,,,,,,,,,,
1.130349905,-2.380857347,0.364432393,9,20,,,,,,,,,,
2.94580252,2.353653033,4.229536867,10,20,,,,,,,,,,
2.734931995,-0.909059885,4.148664654,11,20,,,,,,,,,,
1.390056873,-4.581746046,4.711475643,12,20,,,,,,,,,,
-1.109629402,-2.751794479,4.255926176,13,20,,,,,,,,,,
4.145187912,4.731445785,3.93968915,14,20,,,,,,,,,,
-2.648897978,-1.055361476,1.639223389,15,20,,,,,,,,,,
-1.532315996,1.587695097,2.462904547,16,20,,,,,,,,,,
4.001205006,-0.193688686,1.937808895,17,20,,,,,,,,,,
2.62002778,1.126451521,4.632464779,1,14,,,,,,,,,,
3.405944504,0.277612695,2.92344899,2,14,,,,,,,,,,
-3.66315044,-1.949648265,3.297821993,3,14,,,,,,,,,,
0.351818179,-0.502861544,3.385835151,4,14,,,,,,,,,,
0.54953484,0.352260937,2.020268137,5,14,,,,,,,,,,
-4.282285332,-1.288386404,4.813230878,6,14,,,,,,,,,,
1.698072382,-4.249910353,1.135622827,7,14,,,,,,,,,,
-2.591926728,-1.276935869,4.431870096,8,14,,,,,,,,,,
-4.603605811,-1.707959167,1.932300766,9,14,,,,,,,,,,
4.349551922,-1.587746642,1.358877755,10,14,,,,,,,,,,
0.46414263,2.217447481,3.533727722,11,14,,,,,,,,,,
1.518670481,3.732231334,0.708278867,12,14,,,,,,,,,,
-2.189611591,-3.715362291,4.719260132,13,14,,,,,,,,,,
4.756698393,-1.729017364,4.98350913,14,14,,,,,,,,,,
-1.161285896,1.495410991,0.285145559,15,14,,,,,,,,,,
-1.349283674,-1.77638381,0.998031521,16,14,,,,,,,,,,
4.240747771,1.103471617,1.649489398,17,14,,,,,,,,,,
0.397140507,2.993703987,0.882896666,1,15,,,,,,,,,,
-3.134609451,-0.297324555,1.029976488,2,15,,,,,,,,,,
3.425381201,-3.999489637,0.349145645,3,15,,,,,,,,,,
4.051046307,2.942007855,2.618066871,4,15,,,,,,,,,,
3.618714377,3.848599355,2.960338976,5,15,,,,,,,,,,
-1.718478101,-4.378883975,2.221342734,6,15,,,,,,,,,,
-3.842412318,4.726203989,0.304203015,7,15,,,,,,,,,,
1.263063417,-1.856930794,0.150950706,8,15,,,,,,,,,,
-2.861243191,3.178827989,2.545936899,9,15,,,,,,,,,,
-0.67991732,-3.402227483,1.389202314,10,15,,,,,,,,,,
4.539749534,-3.270991242,-0.232935498,11,15,,,,,,,,,,
2.56944254,-3.033035987,5.120313161,12,15,,,,,,,,,,
0.480770485,1.593787823,1.62927913,13,15,,,,,,,,,,
4.709285637,3.177610663,3.222845577,14,15,,,,,,,,,,
-1.698976082,1.489028249,3.823134457,15,15,,,,,,,,,,
3.849754406,-1.575794587,1.357465498,16,15,,,,,,,,,,
0.379219323,3.244012514,2.16577473,17,15,,,,,,,,,,
4.569797464,-4.065388333,0.879207047,1,16,,,,,,,,,,
-0.310847891,0.826557612,4.40147498,2,16,,,,,,,,,,
5.171448094,-0.685445543,2.048014826,3,16,,,,,,,,,,
-4.416930588,-3.075597886,1.530174863,4,16,,,,,,,,,,
4.65594695,-0.84259662,0.653880085,5,16,,,,,,,,,,
3.102861169,-3.037515875,1.563493302,6,16,,,,,,,,,,
-1.751519504,-4.295368736,0.372390004,7,16,,,,,,,,,,
-4.168425355,-4.195560363,2.383814977,8,16,,,,,,,,,,
1.419570116,0.048789956,3.337461082,9,16,,,,,,,,,,
3.754025076,-0.911901967,2.107910006,10,16,,,,,,,,,,
0.616704129,-2.152774468,0.61920416,11,16,,,,,,,,,,
4.214863233,0.617773856,2.57175805,12,16,,,,,,,,,,
-1.375580435,-0.178095576,3.811174036,13,16,,,,,,,,,,
-3.852119178,2.180349277,1.821498307,14,16,,,,,,,,,,
-2.677230163,1.98314661,1.161217456,15,16,,,,,,,,,,
0.234621821,0.350664051,2.750906147,16,16,,,,,,,,,,
3.550511962,-0.748751921,-0.230586656,17,16,,,,,,,,,,
-4.435188152,4.827627795,0.944514958,1,17,,,,,,,,,,
3.664864013,-1.53287999,4.653014924,2,17,,,,,,,,,,
3.155315076,3.762509243,3.11861053,3,17,,,,,,,,,,
2.5727832,0.338331661,3.901291184,4,17,,,,,,,,,,
3.713855389,-0.42757129,1.770755088,5,17,,,,,,,,,,
-4.224178446,-3.043150247,4.681000395,6,17,,,,,,,,,,
-4.288953047,-0.902568182,3.809768209,7,17,,,,,,,,,,
0.120064037,2.687015933,3.67855183,8,17,,,,,,,,,,
-3.641378771,-2.54197647,1.362628838,9,17,,,,,,,,,,
-4.413747156,3.132169175,4.12025115,10,17,,,,,,,,,,
4.77678087,0.423011519,2.070770295,11,17,,,,,,,,,,
0.927284304,2.412670237,2.646095781,12,17,,,,,,,,,,
2.815237733,3.559581385,-0.273652206,13,17,,,,,,,,,,
